Timestamp,Temperature,Feels like,Min temp,Max temp,Pressure,Humidity
23/12/2019 12:20,9.46,2.49,8,10.56,1009,71
23/12/2019 12:30,9.46,2.49,8,10.56,1009,71
23/12/2019 12:40,9.69,3.62,8.33,11.11,1009,66
23/12/2019 12:50,9.69,3.62,8.33,11.11,1009,66
23/12/2019 13:00,9.66,3.58,8.33,11.11,1009,66
23/12/2019 13:10,9.66,3.58,8.33,11.11,1009,66
23/12/2019 13:20,9.59,2.45,8.33,10.56,1009,66
23/12/2019 13:30,9.56,2.41,8.33,10.56,1009,66
23/12/2019 13:40,9.56,2.41,8.33,10.56,1009,66
23/12/2019 13:50,9.49,3.38,8.33,10.56,1009,66
23/12/2019 14:00,9.55,2.94,8,11.11,1009,62
23/12/2019 14:10,9.55,2.94,8,11.11,1009,62
23/12/2019 14:20,9.47,2.66,8,11,1010,57
23/12/2019 14:30,9.36,3.23,8,10.56,1010,66
23/12/2019 14:40,9.36,3.23,8,10.56,1010,66
23/12/2019 14:50,9.11,4.06,7.78,10,1010,66
23/12/2019 15:00,9.04,3.97,7.78,10,1010,66
23/12/2019 15:10,9.04,3.97,7.78,10,1010,66
23/12/2019 15:20,8.76,4.35,7.78,10,1010,66
23/12/2019 15:30,8.76,4.35,7.78,10,1010,66
23/12/2019 15:40,8.39,2.8,7,10,1011,66
23/12/2019 15:50,8.39,2.8,7,10,1011,66
23/12/2019 16:00,8.1,5.12,6.67,9.44,1010,70
23/12/2019 16:10,8.1,5.12,6.67,9.44,1010,70
23/12/2019 16:20,7.93,4.05,6.67,9.44,1011,75
23/12/2019 16:30,7.83,3.93,6.11,9,1011,75
23/12/2019 16:40,7.83,3.93,6.11,9,1011,75
23/12/2019 16:50,7.72,2.37,6,9,1011,76
23/12/2019 17:00,7.72,2.37,6,9,1011,76
23/12/2019 17:10,7.6,3.17,6,9,1012,81
23/12/2019 17:20,7.6,3.17,6,9,1012,81
23/12/2019 17:30,7.55,3.81,6,9,1011,81
23/12/2019 17:40,7.55,3.81,6,9,1011,81
23/12/2019 17:50,7.46,4.4,5.56,9,1011,81
23/12/2019 18:00,7.45,4.39,6,9,1011,81
23/12/2019 18:10,7.45,4.39,6,9,1011,81
23/12/2019 18:20,7.46,3.18,6,9,1012,76
23/12/2019 18:30,7.46,3.18,6,9,1012,76
23/12/2019 18:40,7.47,3.54,6,9,1012,76
23/12/2019 18:50,7.47,3.54,6,9,1012,76
23/12/2019 19:00,7.37,3.59,6,8.89,1011,81
23/12/2019 19:10,7.37,3.59,6,8.89,1011,81
23/12/2019 19:20,7.27,4.73,5.56,8.89,1011,87
23/12/2019 19:30,7.27,4.73,5.56,8.89,1011,87
23/12/2019 19:40,7.37,3.59,5.56,9,1012,81
23/12/2019 19:50,7.37,3.59,5.56,9,1012,81
23/12/2019 20:00,7.32,3.53,5.56,9,1012,81
23/12/2019 20:10,7.32,3.53,5.56,9,1012,81
23/12/2019 20:20,7.27,4.17,5.56,9,1012,81
23/12/2019 20:30,7.27,4.17,5.56,9,1012,81
23/12/2019 20:40,7.18,4.27,5.56,8.89,1011,87
23/12/2019 20:50,7.18,4.27,5.56,8.89,1011,87
23/12/2019 21:00,7.15,4.23,5.56,8.89,1011,87
23/12/2019 21:10,7.15,4.23,5.56,8.89,1011,87
23/12/2019 21:20,7.24,4.14,5.56,9,1012,81
23/12/2019 21:30,7.24,4.14,5.56,9,1012,81
23/12/2019 21:40,7.24,4.14,5.56,9,1012,81
23/12/2019 21:50,7.29,4.2,5.56,9,1012,81
23/12/2019 22:00,7.29,4.2,5.56,9,1012,81
23/12/2019 22:10,7.29,4.2,5.56,9,1012,81
23/12/2019 22:20,7.25,3.5,6,8.89,1011,93
23/12/2019 22:30,7.25,3.5,6,8.89,1011,93
23/12/2019 22:40,7.19,3.43,6,8.89,1011,93
23/12/2019 22:50,7.19,3.43,6,8.89,1011,93
23/12/2019 23:00,7.13,3.36,6,8.89,1011,93
23/12/2019 23:10,7.13,3.36,6,8.89,1011,93
23/12/2019 23:20,7.13,4.56,5.56,8.33,1011,87
23/12/2019 23:30,7.17,4.61,6,8.33,1011,87
23/12/2019 23:40,7.23,4.68,5.56,9,1011,87
23/12/2019 23:50,7.23,4.68,5.56,9,1011,87
24/12/2019 00:00,7.3,4.76,5.56,9,1011,87
24/12/2019 00:10,7.3,4.76,5.56,9,1011,87
24/12/2019 00:20,7.38,4.3,5.56,9,1010,81
24/12/2019 00:30,7.38,4.3,5.56,9,1010,81
24/12/2019 00:40,7.42,4.7,5.56,9,1010,81
24/12/2019 00:50,7.42,4.7,5.56,9,1010,81
24/12/2019 01:00,7.48,4.77,5.56,9,1010,81
24/12/2019 01:10,7.48,4.77,5.56,9,1010,81
24/12/2019 01:20,7.57,4.53,6,9,1009,81
24/12/2019 01:30,7.57,4.53,6,9,1009,81
24/12/2019 01:40,7.55,4.71,6,9,1009,87
24/12/2019 01:50,7.55,4.71,6,9,1009,87
24/12/2019 02:00,7.55,4.71,6,9,1009,87
24/12/2019 02:10,7.55,4.71,6,9,1009,87
24/12/2019 02:20,7.49,4.64,6,9,1008,87
24/12/2019 02:30,7.49,4.64,6,9,1008,87
24/12/2019 02:40,7.43,4.77,6,8.89,1007,93
24/12/2019 02:50,7.43,4.77,6,8.89,1007,93
24/12/2019 03:00,7.43,4.77,6,8.89,1007,93
24/12/2019 03:10,7.43,4.77,6,8.89,1007,93
24/12/2019 03:20,7.48,3.93,6,9,1006,87
24/12/2019 03:30,7.48,3.93,6,9,1006,87
24/12/2019 03:40,7.56,5.28,6.11,8.33,1006,93
24/12/2019 03:50,7.56,5.28,6.11,8.33,1006,93
24/12/2019 04:00,7.58,5.3,6.11,8.33,1006,93
24/12/2019 04:10,7.58,5.3,6.11,8.33,1006,93
24/12/2019 04:20,7.66,5.82,6.67,8.89,1005,93
24/12/2019 04:30,7.66,5.82,6.67,8.89,1005,93
24/12/2019 04:40,7.83,6.03,6.67,9.44,1005,93
24/12/2019 04:50,7.83,6.03,6.67,9.44,1005,93
24/12/2019 05:00,7.91,6.13,6.67,9.44,1005,93
24/12/2019 05:10,7.91,6.13,6.67,9.44,1005,93
24/12/2019 05:20,7.97,5.78,6.67,9.44,1005,93
24/12/2019 05:30,7.97,5.78,6.67,9.44,1005,93
24/12/2019 05:40,8.02,5.14,6.67,9.44,1005,93
24/12/2019 05:50,8.02,5.14,6.67,9.44,1005,93
24/12/2019 06:00,8.04,5.17,6.67,9.44,1005,93
24/12/2019 06:10,8.07,4.4,6.67,9.44,1006,100
24/12/2019 06:20,8.07,4.4,6.67,9.44,1006,100
24/12/2019 06:30,8.09,4.43,6.67,9.44,1006,100
24/12/2019 06:40,8.06,3.37,6.67,9.44,1005,93
24/12/2019 06:50,8.06,3.37,6.67,9.44,1005,93
24/12/2019 07:00,8.03,3.33,6.67,9.44,1005,93
24/12/2019 07:10,8.03,3.33,6.67,9.44,1005,93
24/12/2019 07:20,7.95,3.03,6.67,9.44,1005,87
24/12/2019 07:30,7.95,3.03,6.67,9.44,1005,87
24/12/2019 07:40,7.95,2.68,6.67,9.44,1006,87
24/12/2019 07:50,7.95,2.68,6.67,9.44,1006,87
24/12/2019 08:00,7.93,2.65,6.67,9.44,1006,87
24/12/2019 08:10,7.93,2.65,6.67,9.44,1006,87
24/12/2019 08:20,7.94,3.43,6.67,9.44,1006,87
24/12/2019 08:30,7.94,3.43,6.67,9.44,1006,87
24/12/2019 08:40,7.88,4.62,6.67,9,1006,93
24/12/2019 08:50,7.88,4.62,6.67,9,1006,93
24/12/2019 09:00,7.98,4.74,6.67,9.44,1006,93
24/12/2019 09:10,7.98,4.74,6.67,9.44,1006,93
24/12/2019 09:20,8.22,3.99,7,9.44,1006,93
24/12/2019 09:30,8.22,3.99,7,9.44,1006,93
24/12/2019 09:40,8.6,3.24,7.22,10,1006,81
24/12/2019 09:50,8.6,3.24,7.22,10,1006,81
24/12/2019 10:00,8.75,3.42,7.22,10,1006,81
24/12/2019 10:10,8.75,3.42,7.22,10,1006,81
24/12/2019 10:20,9.14,2.84,7.78,10.56,1007,81
24/12/2019 10:30,9.14,2.84,7.78,10.56,1007,81
24/12/2019 10:40,9.3,3.04,8.33,10.56,1007,81
24/12/2019 10:50,9.3,3.04,8.33,10.56,1007,81
24/12/2019 11:00,9.52,3.3,8.33,11.11,1007,81
24/12/2019 11:10,9.52,3.3,8.33,11.11,1007,81
24/12/2019 11:20,9.71,2.99,8.33,11.11,1007,76
24/12/2019 11:30,9.71,2.99,8.33,11.11,1007,76
24/12/2019 11:40,10.06,3.41,8.89,11.67,1007,76
24/12/2019 11:50,10.06,3.41,8.89,11.67,1007,76
24/12/2019 12:00,10.31,3.71,8.89,11.67,1007,76
24/12/2019 12:10,10.31,3.71,8.89,11.67,1007,76
24/12/2019 12:20,10.63,3.75,9.44,12,1007,76
24/12/2019 12:30,10.63,3.75,9.44,12,1007,76
24/12/2019 12:40,10.84,4.49,9.44,12.22,1007,71
24/12/2019 12:50,10.93,4.6,9.44,12.22,1007,71
24/12/2019 13:00,10.93,4.6,9.44,12.22,1007,71
24/12/2019 13:10,11.13,5.54,10,12.22,1007,71
24/12/2019 13:20,11.13,5.54,10,12.22,1007,71
24/12/2019 13:30,11.11,5.51,10,12.22,1007,71
24/12/2019 13:40,11.05,5.09,9.44,12.22,1007,71
24/12/2019 13:50,11.05,5.09,9.44,12.22,1007,71
24/12/2019 14:00,11.11,5.16,9.44,12.22,1007,71
24/12/2019 14:10,11.11,5.16,9.44,12.22,1007,71
24/12/2019 14:20,10.99,4.45,9.44,12.22,1008,66
24/12/2019 14:30,10.99,4.45,9.44,12.22,1008,66
24/12/2019 14:40,10.79,4.56,8.89,12.22,1008,66
24/12/2019 14:50,10.79,4.56,8.89,12.22,1008,66
24/12/2019 15:00,10.62,4.36,8.89,12.22,1008,66
24/12/2019 15:10,10.62,4.36,8.89,12.22,1008,66
24/12/2019 15:20,10.47,4.54,8.89,12,1008,66
24/12/2019 15:30,10.47,4.54,8.89,12,1008,66
24/12/2019 15:40,10.19,4.76,8.89,11.11,1007,71
24/12/2019 15:50,10.19,4.76,8.89,11.11,1007,71
24/12/2019 16:00,10.07,4.62,8.89,11.67,1007,71
24/12/2019 16:10,9.95,5.44,8.33,11.67,1008,76
24/12/2019 16:20,9.95,5.44,8.33,11.67,1008,76
24/12/2019 16:30,9.84,5.31,8.33,11.11,1008,76
24/12/2019 16:40,9.84,5.31,8.33,11.11,1008,76
24/12/2019 16:50,9.67,5.11,7.78,11.11,1008,76
24/12/2019 17:00,9.64,5.07,7.78,11.11,1008,76
24/12/2019 17:10,9.64,5.07,7.78,11.11,1008,76
24/12/2019 17:20,9.51,4.3,8.33,11.11,1009,71
24/12/2019 17:30,9.51,4.3,8.33,11.11,1009,71
24/12/2019 17:40,9.37,4.33,7.22,11.11,1009,76
24/12/2019 17:50,9.37,4.33,7.22,11.11,1009,76
24/12/2019 18:00,9.28,4.22,7.22,11,1009,76
24/12/2019 18:10,9.28,4.22,7.22,11,1009,76
24/12/2019 18:20,9.13,3.88,7.22,11,1009,81
24/12/2019 18:30,9.03,3.76,7.22,11,1009,81
24/12/2019 18:40,8.93,2.94,7,11,1009,81
24/12/2019 18:50,8.93,2.94,7,11,1009,81
24/12/2019 19:00,8.91,2.92,7,11,1009,81
24/12/2019 19:10,8.91,2.92,7,11,1009,81
24/12/2019 19:20,8.86,6.3,7,10.56,1010,87
24/12/2019 19:30,8.86,6.3,7,10.56,1010,87
24/12/2019 19:40,8.89,4.17,7.22,10.56,1010,87
24/12/2019 19:50,8.89,4.17,7.22,10.56,1010,87
24/12/2019 20:00,8.91,4.19,7.78,10.56,1010,87
24/12/2019 20:10,8.91,4.19,7.78,10.56,1010,87
24/12/2019 20:20,8.94,4.65,7.22,10.56,1011,87
24/12/2019 20:30,8.94,4.65,7.22,10.56,1011,87
24/12/2019 20:40,9,4.3,7.22,10.56,1011,87
24/12/2019 20:50,9,4.3,7.22,10.56,1011,87
24/12/2019 21:00,9.09,4.41,7.22,10.56,1011,87
24/12/2019 21:10,9.09,4.41,7.22,10.56,1011,87
24/12/2019 21:20,9.07,5.16,7.78,10.56,1012,87
24/12/2019 21:30,9.07,5.16,7.78,10.56,1012,87
24/12/2019 21:40,9.02,5.1,7.22,10,1013,87
24/12/2019 21:50,9.02,5.1,7.22,10,1013,87
24/12/2019 22:00,8.98,5.05,7.22,10,1013,87
24/12/2019 22:10,8.98,5.05,7.22,10,1013,87
24/12/2019 22:20,9.01,3.96,7,10,1013,87
24/12/2019 22:30,9.01,3.96,7,10,1013,87
24/12/2019 22:40,8.9,2.9,7,10,1014,81
24/12/2019 22:50,8.76,2.73,6.67,10,1014,81
24/12/2019 23:00,8.76,2.73,6.67,10,1014,81
24/12/2019 23:10,8.65,2.25,6.67,10,1014,81
24/12/2019 23:20,8.65,2.25,6.67,10,1014,81
24/12/2019 23:30,8.52,2.1,6.67,10,1014,81
24/12/2019 23:40,8.29,2.34,6.11,10,1015,76
24/12/2019 23:50,8.29,2.34,6.11,10,1015,76
25/12/2019 00:00,8.08,3.39,6.11,9.44,1016,81
25/12/2019 00:10,8.08,3.39,6.11,9.44,1016,81
25/12/2019 00:20,7.96,3.42,6.11,9.44,1017,76
25/12/2019 00:30,7.96,3.42,6.11,9.44,1017,76
25/12/2019 00:40,7.76,2.83,6,9.44,1016,76
25/12/2019 00:50,7.76,2.83,6,9.44,1016,76
25/12/2019 01:00,7.61,2.66,6,9,1016,76
25/12/2019 01:10,7.61,2.66,6,9,1016,76
25/12/2019 01:20,7.47,1.52,6,9,1017,70
25/12/2019 01:30,7.47,1.52,6,9,1017,70
25/12/2019 01:40,7.27,2.92,6,8.89,1018,75
25/12/2019 01:50,7.27,2.92,6,8.89,1018,75
25/12/2019 02:00,7.1,2.72,6,8.33,1018,75
25/12/2019 02:10,7.1,2.72,6,8.33,1018,75
25/12/2019 02:20,6.9,2.14,5.56,8.33,1018,75
25/12/2019 02:30,6.9,2.14,5.56,8.33,1018,75
25/12/2019 02:40,6.72,2.28,5.56,7.78,1019,75
25/12/2019 02:50,6.59,2.13,5.56,7.78,1019,75
25/12/2019 03:00,6.59,2.13,5.56,7.78,1019,75
25/12/2019 03:10,6.39,1.39,5,8,1019,70
25/12/2019 03:20,6.39,1.39,5,8,1019,70
25/12/2019 03:30,6.24,2.26,5,7.22,1019,81
25/12/2019 03:40,6.24,2.26,5,7.22,1019,81
25/12/2019 03:50,5.98,2.3,4.44,7.22,1019,81
25/12/2019 04:00,5.98,2.3,4.44,7.22,1019,81
25/12/2019 04:10,5.62,1.68,3.89,7.22,1020,86
25/12/2019 04:20,5.62,1.68,3.89,7.22,1020,86
25/12/2019 04:30,5.38,1.4,3.33,7.22,1020,86
25/12/2019 04:40,5.38,1.4,3.33,7.22,1020,86
25/12/2019 04:50,4.93,0.72,3.33,6.67,1020,93
25/12/2019 05:00,4.91,0.7,3.33,6.67,1020,93
25/12/2019 05:10,4.91,0.7,3.33,6.67,1020,93
25/12/2019 05:20,4.67,1.11,2.78,6.67,1021,93
25/12/2019 05:30,4.67,1.11,2.78,6.67,1021,93
25/12/2019 05:40,4.48,0.34,2.22,6.67,1021,86
25/12/2019 05:50,4.48,0.34,2.22,6.67,1021,86
25/12/2019 06:00,4.3,0.13,2.22,6.11,1021,86
25/12/2019 06:10,4.3,0.13,2.22,6.11,1021,86
25/12/2019 06:20,4.17,0.52,2.22,6.11,1021,93
25/12/2019 06:30,4.17,0.52,2.22,6.11,1021,93
25/12/2019 06:40,4.02,-0.19,2,6.11,1021,86
25/12/2019 06:50,3.92,-0.31,2,5.56,1021,86
25/12/2019 07:00,3.92,-0.31,2,5.56,1021,86
25/12/2019 07:10,3.69,1.43,1.67,5.56,1022,93
25/12/2019 07:20,3.67,1.41,1.67,5.56,1022,93
25/12/2019 07:30,3.67,1.41,1.67,5.56,1022,93
25/12/2019 07:40,3.38,1.42,1,5.56,1022,93
25/12/2019 07:50,3.38,1.42,1,5.56,1022,93
25/12/2019 08:00,3.35,1.38,1,5.56,1022,93
25/12/2019 08:10,3.35,1.38,1,5.56,1022,93
25/12/2019 08:20,3.16,-0.48,1,5.56,1023,100
25/12/2019 08:30,3.16,-0.48,1,5.56,1023,100
25/12/2019 08:40,3.01,0.46,0.56,5.56,1023,100
25/12/2019 08:50,3.01,0.46,0.56,5.56,1023,100
25/12/2019 09:00,2.9,0.33,1,5,1023,100
25/12/2019 09:10,2.9,0.33,1,5,1023,100
25/12/2019 09:20,3.16,0.64,1.11,5.56,1023,100
25/12/2019 09:30,3.16,0.64,1.11,5.56,1023,100
25/12/2019 09:40,3.68,0.33,1.11,6.11,1024,81
25/12/2019 09:50,3.87,0.55,1.67,6.11,1024,81
25/12/2019 10:00,3.87,0.55,1.67,6.11,1024,81
25/12/2019 10:10,4.41,0.83,2.22,6.67,1024,81
25/12/2019 10:20,4.61,1.06,2.22,6.67,1024,81
25/12/2019 10:30,4.61,1.06,2.22,6.67,1024,81
25/12/2019 10:40,5.41,1.64,3.89,7.22,1025,81
25/12/2019 10:50,5.65,1.92,3.89,7.78,1025,81
25/12/2019 11:00,5.65,1.92,3.89,7.78,1025,81
25/12/2019 11:10,6.1,2.26,4,7.78,1025,75
25/12/2019 11:20,6.45,2.66,4.44,8.33,1025,75
25/12/2019 11:30,6.45,2.66,4.44,8.33,1025,75
25/12/2019 11:40,6.92,2.86,5,8.33,1025,75
25/12/2019 11:50,6.92,2.86,5,8.33,1025,75
25/12/2019 12:00,7.11,3.09,5,8.89,1025,75
25/12/2019 12:10,7.11,3.09,5,8.89,1025,75
25/12/2019 12:20,7.33,3.52,5.56,8.89,1025,70
25/12/2019 12:30,7.32,3.51,5.56,8.89,1025,70
25/12/2019 12:40,7.47,3.69,5.56,9.44,1025,70
25/12/2019 12:50,7.47,3.69,5.56,9.44,1025,70
25/12/2019 13:00,7.66,3.91,6,9.44,1025,70
25/12/2019 13:10,7.66,3.91,6,9.44,1025,70
25/12/2019 13:20,7.64,4.41,6,9.44,1025,75
25/12/2019 13:30,7.64,4.41,6,9.44,1025,75
25/12/2019 13:40,7.76,4.02,6,9.44,1025,70
25/12/2019 13:50,7.79,4.06,6,9.44,1025,70
25/12/2019 14:00,7.79,4.06,6,9.44,1025,70
25/12/2019 14:10,7.76,4.37,6,9.44,1025,70
25/12/2019 14:20,7.76,4.37,6,9.44,1025,70
25/12/2019 14:30,7.7,4.3,6,9.44,1025,70
25/12/2019 14:40,7.61,4.55,6,9,1025,70
25/12/2019 14:50,7.41,4.32,5.56,9,1025,70
25/12/2019 15:00,7.41,4.32,5.56,9,1025,70
25/12/2019 15:10,7.41,4.32,5.56,9,1025,70
25/12/2019 15:20,7.28,4.17,5.56,9,1025,70
25/12/2019 15:30,7.28,4.17,5.56,9,1025,70
25/12/2019 15:40,6.69,4.6,5,8.33,1025,70
25/12/2019 15:50,6.44,4.31,4.44,8,1025,70
25/12/2019 16:00,6.44,4.31,4.44,8,1025,70
25/12/2019 16:10,5.69,2.75,3.89,8,1025,70
25/12/2019 16:20,5.69,2.75,3.89,8,1025,70
25/12/2019 16:30,4.86,2.82,2.78,7,1025,81
25/12/2019 16:40,4.4,1.93,2.78,6.11,1025,81
25/12/2019 16:50,4.19,1.69,2.22,6.11,1025,81
25/12/2019 17:00,4.19,1.69,2.22,6.11,1025,81
25/12/2019 17:10,3.54,1.39,1.67,5.56,1025,93
25/12/2019 17:20,3.41,1.23,1.67,5.56,1025,93
25/12/2019 17:30,3.41,1.23,1.67,5.56,1025,93
25/12/2019 17:40,3.02,-0.3,1,5,1025,86
25/12/2019 17:50,3.02,-0.3,1,5,1025,86
25/12/2019 18:00,2.69,-0.68,1,5,1025,86
25/12/2019 18:10,2.69,-0.68,1,5,1025,86
25/12/2019 18:20,2.32,-0.52,0,4.44,1025,93
25/12/2019 18:30,2.32,-0.52,0,4.44,1025,93
25/12/2019 18:40,2.13,-0.74,0,4.44,1025,93
25/12/2019 18:50,2.13,-0.74,0,4.44,1025,93
25/12/2019 19:00,1.91,-0.99,0,4.44,1025,93
25/12/2019 19:10,1.91,-0.99,0,4.44,1025,93
25/12/2019 19:20,1.69,-1.24,-0.56,3.89,1025,93
25/12/2019 19:30,1.59,-1.36,-0.56,3.89,1025,93
25/12/2019 19:40,1.43,-1.54,-1.11,4,1025,93
25/12/2019 19:50,1.43,-1.54,-1.11,4,1025,93
25/12/2019 20:00,1.3,-1.69,-1.11,4,1025,93
25/12/2019 20:10,1.3,-1.69,-1.11,4,1025,93
25/12/2019 20:20,1.1,-2.15,-1.67,4,1025,93
25/12/2019 20:30,1.1,-2.15,-1.67,4,1025,93
25/12/2019 20:40,0.84,-1.52,-1.67,3.33,1025,93
25/12/2019 20:50,0.84,-1.52,-1.67,3.33,1025,93
25/12/2019 21:00,0.66,-1.72,-1.67,3.33,1025,93
25/12/2019 21:10,0.66,-1.72,-1.67,3.33,1025,93
25/12/2019 21:20,0.59,-2.73,-1.67,3,1025,93
25/12/2019 21:30,0.57,-2.75,-2,3.33,1025,93
25/12/2019 21:40,0.59,-2.73,-1.67,3.33,1025,93
25/12/2019 21:50,0.59,-2.73,-1.67,3.33,1025,93
25/12/2019 22:00,0.59,-2.73,-1.67,3.33,1025,93
25/12/2019 22:10,0.55,-2.05,-2,3.33,1024,100
25/12/2019 22:20,0.55,-2.05,-2,3.33,1024,100
25/12/2019 22:30,0.56,-2.04,-2,3.33,1024,100
25/12/2019 22:40,0.69,-1.89,-1.67,3.33,1024,100
25/12/2019 22:50,0.68,-1.9,-1.67,3.33,1024,100
25/12/2019 23:00,0.73,-1.85,-1.67,3.33,1024,100
25/12/2019 23:10,0.73,-1.85,-1.67,3.33,1024,100
25/12/2019 23:20,0.85,-2.21,-1.11,3.33,1025,93
25/12/2019 23:30,0.85,-2.21,-1.11,3.33,1025,93
25/12/2019 23:40,0.89,-2.58,-1.11,3.33,1024,93
25/12/2019 23:50,0.89,-2.58,-1.11,3.33,1024,93
26/12/2019 00:00,1.03,-2.42,-1.11,3.33,1024,93
26/12/2019 00:10,1.03,-2.42,-1.11,3.33,1024,93
26/12/2019 00:20,1.17,-3.31,-1.11,3.33,1024,93
26/12/2019 00:30,1.17,-3.31,-1.11,3.33,1024,93
26/12/2019 00:40,1.24,-2.73,-1.67,4,1023,100
26/12/2019 00:50,1.24,-2.73,-1.67,4,1023,100
26/12/2019 01:00,1.35,-2.6,-1.67,4,1023,100
26/12/2019 01:10,1.35,-2.6,-1.67,4,1023,100
26/12/2019 01:20,1.42,-2.87,-1.67,4,1023,100
26/12/2019 01:30,1.42,-2.87,-1.67,4,1023,100
26/12/2019 01:40,2,-2.01,0,3.89,1023,93
26/12/2019 01:50,2.03,-1.97,0,3.89,1023,93
26/12/2019 02:00,2.03,-1.97,0,3.89,1023,93
26/12/2019 02:10,2.11,-1.53,0,3.89,1023,93
26/12/2019 02:20,2.11,-1.53,0,3.89,1023,93
26/12/2019 02:30,2.4,-1.19,0,5,1023,93
26/12/2019 02:40,2.64,-1.09,0,5.56,1022,100
26/12/2019 02:50,2.71,-1.01,0,5.56,1022,100
26/12/2019 03:00,2.87,-0.82,0.56,5.56,1022,100
26/12/2019 03:10,2.87,-0.82,0.56,5.56,1022,100
26/12/2019 03:20,2.9,-1.31,0,5.56,1022,93
26/12/2019 03:30,2.95,-1.25,0.56,5.56,1022,93
26/12/2019 03:40,3.1,-1.08,0.56,5.56,1021,93
26/12/2019 03:50,3.1,-1.08,0.56,5.56,1021,93
26/12/2019 04:00,3.22,-0.94,0.56,5.56,1021,93
26/12/2019 04:10,3.22,-0.94,0.56,5.56,1021,93
26/12/2019 04:20,3.48,-0.64,1,6.11,1021,93
26/12/2019 04:30,3.61,-0.48,1,6.11,1021,93
26/12/2019 04:40,4.07,0.22,2.22,6.11,1021,86
26/12/2019 04:50,4.07,0.22,2.22,6.11,1021,86
26/12/2019 05:00,4.19,0.36,2.78,6.11,1021,86
26/12/2019 05:10,4.19,0.36,2.78,6.11,1021,86
26/12/2019 05:20,4.39,0.08,2.78,6.11,1020,93
26/12/2019 05:30,4.43,0.13,2.78,6.11,1020,93
26/12/2019 05:40,4.62,1.05,2.78,6.11,1020,93
26/12/2019 05:50,4.71,1.16,3,6.67,1020,93
26/12/2019 06:00,4.71,1.16,3,6.67,1020,93
26/12/2019 06:10,4.85,1.33,3,6.67,1019,93
26/12/2019 06:20,4.94,1.43,3,6.67,1019,93
26/12/2019 06:30,4.94,1.43,3,6.67,1019,93
26/12/2019 06:40,5.1,1.45,3.33,6.67,1019,87
26/12/2019 06:50,5.1,1.45,3.33,6.67,1019,87
26/12/2019 07:00,5.23,1.6,3.33,6.67,1019,87
26/12/2019 07:10,5.23,1.6,3.33,6.67,1019,87
26/12/2019 07:20,5.49,1.21,3.89,7.22,1019,87
26/12/2019 07:30,5.49,1.21,3.89,7.22,1019,87
26/12/2019 07:40,5.68,0.73,3.89,7.22,1018,87
26/12/2019 07:50,5.68,0.73,3.89,7.22,1018,87
26/12/2019 08:00,5.86,0.95,4,7.22,1018,87
26/12/2019 08:10,5.86,0.95,4,7.22,1018,87
26/12/2019 08:20,5.97,1.59,4.44,7.22,1018,81
26/12/2019 08:30,5.97,1.59,4.44,7.22,1018,81
26/12/2019 08:40,5.97,0.47,4.44,7.22,1017,81
26/12/2019 08:50,5.97,0.47,4.44,7.22,1017,81
26/12/2019 09:00,5.96,0.46,4.44,7.22,1017,81
26/12/2019 09:10,5.96,0.46,4.44,7.22,1017,81
26/12/2019 09:20,6.07,1.36,5,7.22,1017,81
26/12/2019 09:30,6.11,1.41,4.44,7.78,1017,81
26/12/2019 09:40,6.19,1.34,5,7.78,1017,87
26/12/2019 09:50,6.19,1.34,5,7.78,1017,87
26/12/2019 10:00,6.36,1.54,5,7.78,1017,87
26/12/2019 10:10,6.36,1.54,5,7.78,1017,87
26/12/2019 10:20,6.61,2.19,5,8.33,1016,87
26/12/2019 10:30,6.61,2.19,5,8.33,1016,87
26/12/2019 10:40,6.96,1.68,5,8.89,1016,93
26/12/2019 10:50,6.96,1.68,5,8.89,1016,93
26/12/2019 11:00,7.28,2.07,5,9.44,1016,93
26/12/2019 11:10,7.28,2.07,5,9.44,1016,93
26/12/2019 11:20,7.75,2.43,5.56,9.44,1015,87
26/12/2019 11:30,7.75,2.43,5.56,9.44,1015,87
26/12/2019 11:40,8.16,2.93,5.56,10,1014,87
26/12/2019 11:50,8.16,2.93,5.56,10,1014,87
26/12/2019 12:00,8.32,3.12,5.56,10,1014,87
26/12/2019 12:10,8.32,3.12,5.56,10,1014,87
26/12/2019 12:20,8.69,3.22,6.67,10,1013,87
26/12/2019 12:30,8.69,3.22,6.67,10,1013,87
26/12/2019 12:40,8.84,3.98,6.67,10.56,1012,93
26/12/2019 12:50,8.84,3.98,6.67,10.56,1012,93
26/12/2019 13:00,8.89,4.04,6.67,10.56,1012,93
26/12/2019 13:10,8.89,4.04,6.67,10.56,1012,93
26/12/2019 13:20,9.01,5.08,7,10.56,1012,87
26/12/2019 13:30,9.01,5.08,7,10.56,1012,87
26/12/2019 13:40,9.12,3.54,7.78,10.56,1010,100
26/12/2019 13:50,9.12,3.54,7.78,10.56,1010,100
26/12/2019 14:00,9.16,3.59,7.78,10.56,1010,100
26/12/2019 14:10,9.16,3.59,7.78,10.56,1010,100
26/12/2019 14:20,9.17,4.39,7.78,10.56,1011,93
26/12/2019 14:30,9.17,4.39,7.78,10.56,1011,93
26/12/2019 14:40,9.3,3.27,8,10.56,1011,87
26/12/2019 14:50,9.3,3.27,8,10.56,1011,87
26/12/2019 15:00,9.32,3.29,8,10.56,1011,87
26/12/2019 15:10,9.32,3.29,8,10.56,1011,87
