Timestamp,Energy,Tempo,Loudness,Danceability,Acousticness,Instrumentalness
25/12/2019 02:00,0,0,0,0,0,0
25/12/2019 02:10,0,0,0,0,0,0
25/12/2019 02:20,0,0,0,0,0,0
25/12/2019 02:30,0,0,0,0,0,0
25/12/2019 02:40,0,0,0,0,0,0
25/12/2019 02:50,0,0,0,0,0,0
25/12/2019 03:00,0,0,0,0,0,0
25/12/2019 03:10,0,0,0,0,0,0
25/12/2019 03:20,0,0,0,0,0,0
25/12/2019 03:30,0,0,0,0,0,0
25/12/2019 03:40,0,0,0,0,0,0
25/12/2019 03:50,0,0,0,0,0,0
25/12/2019 04:00,0,0,0,0,0,0
25/12/2019 04:10,0,0,0,0,0,0
25/12/2019 04:20,0,0,0,0,0,0
25/12/2019 04:30,0,0,0,0,0,0
25/12/2019 04:40,0,0,0,0,0,0
25/12/2019 04:50,0,0,0,0,0,0
25/12/2019 05:00,0,0,0,0,0,0
25/12/2019 05:10,0,0,0,0,0,0
25/12/2019 05:20,0,0,0,0,0,0
25/12/2019 05:30,0,0,0,0,0,0
25/12/2019 05:40,0,0,0,0,0,0
25/12/2019 05:50,0,0,0,0,0,0
25/12/2019 06:00,0,0,0,0,0,0
25/12/2019 06:10,0,0,0,0,0,0
25/12/2019 06:20,0,0,0,0,0,0
25/12/2019 06:30,0,0,0,0,0,0
25/12/2019 06:40,0,0,0,0,0,0
25/12/2019 06:50,0.224,124.44,-10.024,0.567,0.887,0
25/12/2019 07:00,0.207,140.068,-10.926,0.565,0.892,0.0000018
25/12/2019 07:10,0.436,91.485,-12.245,0.643,0.724,0.459
25/12/2019 07:20,0.417,134.956,-9.632,0.509,0.77,0.0946
25/12/2019 07:30,0.353,92.001,-10.985,0.525,0.596,0
25/12/2019 07:40,0.447,81.005,-11.342,0.577,0.554,0.0836
25/12/2019 07:50,0.563,126.007,-7.516,0.766,0.0263,0.683
25/12/2019 08:00,0.74,118.008,-6.12,0.593,0.363,0.0000222
25/12/2019 08:10,0.711,203.867,-5.494,0.524,0.0567,0
25/12/2019 08:20,0.593,125.026,-5.036,0.628,0.093,0.00000165
25/12/2019 08:30,0.747,126.014,-4.061,0.773,0.0239,0.00000823
25/12/2019 08:40,0.638,120.004,-5.026,0.722,0.249,0
25/12/2019 08:50,0.708,175.855,-4.192,0.453,0.0242,0.00000616
25/12/2019 09:00,0.766,127.96,-6.375,0.743,0.0873,0
25/12/2019 09:10,0.733,104.009,-6.564,0.66,0.00254,0.00146
25/12/2019 09:20,0.8,160.078,-5.384,0.647,0.0647,0
25/12/2019 09:30,0.645,113.101,-4.27,0.697,0.173,0
25/12/2019 09:40,0.717,100.027,-4.722,0.638,0.346,0
25/12/2019 09:50,0.867,115.005,-3.892,0.694,0.136,0
25/12/2019 10:00,0.907,114.523,-5.852,0.545,0.0583,0
25/12/2019 10:10,0.624,130.236,-4.341,0.629,0.283,0.177
25/12/2019 10:20,0.963,158.121,-2.901,0.405,0.0352,0
25/12/2019 10:30,0.614,134.95,-7.103,0.577,0.104,0.263
25/12/2019 10:40,0.794,124.038,-5.866,0.703,0.175,0.00131
25/12/2019 10:50,0.713,93.006,-5.52,0.714,0.0114,0.0183
25/12/2019 11:00,0.655,118.334,-6.332,0.688,0.35,0.0000239
25/12/2019 11:10,0.805,103.009,-5.352,0.66,0.0192,0.00000883
25/12/2019 11:20,0.596,98.95,-5.427,0.553,0.329,0.469
25/12/2019 11:30,0.442,168.816,-15.201,0.514,0.384,0.44
25/12/2019 11:40,0.526,122.06,-8.524,0.576,0.323,0.00000201
25/12/2019 11:50,0.693,115.04,-5.644,0.735,0.0296,0
25/12/2019 12:00,0.785,140.046,-4.013,0.599,0.448,0.00336
25/12/2019 12:10,0.608,89.661,-5.085,0.622,0.138,0.00000538
25/12/2019 12:20,0.828,150.742,-3.956,0.349,0.151,0.196
25/12/2019 12:30,0.683,117.072,-7.141,0.497,0.573,0.000432
25/12/2019 12:40,0.779,123.014,-8.189,0.722,0.323,0.00459
25/12/2019 12:50,0.938,154.669,-7.72,0.46,0.0719,0.0153
25/12/2019 13:00,0.562,81.724,-12.418,0.473,0.0561,0.0000258
25/12/2019 13:10,0.591,124.985,-5.378,0.667,0.412,0.0153
25/12/2019 13:20,0.681,125.971,-8.343,0.346,0.236,0.0545
25/12/2019 13:30,0.661,155.683,-13.156,0.43,1.14E-05,0.839
25/12/2019 13:40,0.658,94.987,-8.888,0.502,0.0438,0.00927
25/12/2019 13:50,0.756,82.177,-8.198,0.544,0.00732,0.000221
25/12/2019 14:00,0.959,115.406,-5.288,0.562,0.000278,0.534
25/12/2019 14:10,0.495,110.916,-7.889,0.46,0.00258,0.00000568
25/12/2019 14:20,0.669,140.106,-9.997,0.548,0.628,0.0466
25/12/2019 14:30,0.809,139.264,-6.769,0.221,0.00543,0.419
25/12/2019 14:40,0.674,95.036,-8.734,0.54,0.0978,0.156
25/12/2019 14:50,0.594,135.002,-6.2,0.795,0.111,0
25/12/2019 15:00,0.62,95.078,-5.117,0.68,0.319,0.00000114
25/12/2019 15:10,0.679,149.972,-5.893,0.689,0.195,0.00111
25/12/2019 15:20,0.836,102.998,-3.175,0.789,0.257,0.0000306
25/12/2019 15:30,0.488,122.75,-6.911,0.786,0.739,0.000713
25/12/2019 15:40,0.587,153,-7.13,0.671,0.014,0.00501
25/12/2019 15:50,0.548,99.003,-6.899,0.823,0.443,0.000937
25/12/2019 16:00,0.684,110.018,-6.662,0.722,0.142,0.0000012
25/12/2019 16:10,0.56,129.019,-7.086,0.747,0.169,0
25/12/2019 16:20,0.743,133.908,-6.272,0.646,0.0309,0.0000183
25/12/2019 16:30,0.56,110.922,-5.892,0.874,0.044,0.0147
25/12/2019 16:40,0.6,148.959,-8.237,0.52,0.00952,0
25/12/2019 16:50,0.674,119.055,-9.652,0.685,0.163,0.00618
25/12/2019 17:00,0.507,74.737,-9.026,0.397,0.259,0.0447
25/12/2019 17:10,0.508,124.907,-8.473,0.688,0.646,0.00316
25/12/2019 17:20,0.585,81.045,-8.26,0.571,0.306,0
25/12/2019 17:30,0.668,120.005,-7.746,0.703,0.0428,0.000408
25/12/2019 17:40,0.772,103.035,-4.264,0.708,0.0267,0
25/12/2019 17:50,0.96,147.938,-3.708,0.565,0.0839,0
25/12/2019 18:00,0.875,127.39,-3.682,0.696,0.134,0
25/12/2019 18:10,0.703,139.983,-11.306,0.621,0.256,0.503
25/12/2019 18:20,0.79,127.946,-3.782,0.509,0.332,0.0000667
25/12/2019 18:30,0.879,139.932,-5.876,0.707,0.0219,0.373
25/12/2019 18:40,0.901,105.037,-4.822,0.677,0.242,0.00000301
25/12/2019 18:50,0.866,150.034,-4.347,0.448,0.00222,0.0000218
25/12/2019 19:00,0.901,125.953,-2.686,0.71,0.00828,0.0000134
25/12/2019 19:10,0.762,107.034,-5.153,0.649,0.0852,0.00383
25/12/2019 19:20,0.697,169.99,-4.753,0.471,0.0661,0.0000364
25/12/2019 19:30,0.922,146.078,-4.457,0.641,0.0291,0
25/12/2019 19:40,0.529,94.013,-7.523,0.66,0.269,0.0000136
25/12/2019 19:50,0.773,152.045,-3.736,0.452,0.16,0.0000341
25/12/2019 20:00,0.743,122.035,-4.08,0.64,0.269,0
25/12/2019 20:10,0.723,123.988,-8.128,0.618,0.000861,0
25/12/2019 20:20,0.712,89.985,-4.423,0.748,0.324,0
25/12/2019 20:30,0.781,90.035,-4.839,0.844,0.0498,0
25/12/2019 20:40,0.734,176.033,-6.817,0.657,0.649,0.299
25/12/2019 20:50,0.706,95.593,-7.494,0.795,0.0172,0.000384
25/12/2019 21:00,0.612,159.527,-5.359,0.407,0.0909,0
25/12/2019 21:10,0.513,136.171,-6.098,0.474,0.0123,0.0402
25/12/2019 21:20,0.651,77.866,-8.755,0.731,0.0117,0
25/12/2019 21:30,0.561,123.179,-10.816,0.601,0.291,0.0723
25/12/2019 21:40,0.663,80.299,-3.972,0.506,0.086,0
25/12/2019 21:50,0.662,120.082,-8.585,0.799,0.00482,0.000505
25/12/2019 22:00,0.591,141.703,-5.605,0.343,0.286,0.000011
25/12/2019 22:10,0.416,113.986,-8.92,0.324,0.262,0.0000369
25/12/2019 22:20,0.514,74.997,-6.57,0.214,0.443,0.00000655
25/12/2019 22:30,0.479,136.827,-9.643,0.255,0.416,0.579
25/12/2019 22:40,0.403,143.462,-8.339,0.443,0.631,0
25/12/2019 22:50,0.571,148.964,-11.972,0.658,0.106,0
25/12/2019 23:00,0.491,128.258,-8.993,0.569,0.374,0
25/12/2019 23:10,0.582,91.974,-7.703,0.428,0.485,0
25/12/2019 23:20,0.431,145.855,-9.287,0.646,0.149,0.000428
25/12/2019 23:30,0.458,127.629,-9.094,0.503,0.61,0.00000381
25/12/2019 23:40,0.564,99.019,-6.431,0.88,0.0796,0
25/12/2019 23:50,0.47,133.02,-8.467,0.856,0.344,0
26/12/2019 00:00,0.374,141.919,-7.851,0.766,0.432,0.000107
26/12/2019 00:10,0.464,107.982,-11.918,0.617,0.497,0.00000708
26/12/2019 00:20,0.504,144.215,-10.827,0.671,0.788,0
26/12/2019 00:30,0.365,68.101,-7.825,0.45,0.823,0.000147
26/12/2019 00:40,0.385,86.741,-10.133,0.506,0.738,0.00572
26/12/2019 00:50,0.462,85.973,-6.705,0.497,0.443,0
26/12/2019 01:00,0.347,92.268,-9.467,0.3,0.816,0.0000261
26/12/2019 01:10,0.257,130.231,-9.252,0.455,0.596,0.0000164
26/12/2019 01:20,0.408,116.831,-8.841,0.86,0.203,0
26/12/2019 01:30,0.249,124.243,-12.161,0.686,0.847,0
26/12/2019 01:40,0.399,98.067,-6.553,0.899,0.607,0.0000152
26/12/2019 01:50,0.187,171.241,-17.874,0.299,0.781,0.0000186
26/12/2019 02:00,0.229,127.718,-10.15,0.727,0.863,0.0000024
26/12/2019 02:10,0.128,92.954,-19.02,0.511,0.723,0.806
26/12/2019 02:20,0.169,110.712,-12.088,0.442,0.911,0
26/12/2019 02:30,0.0985,131.158,-10.76,0.426,0.916,0
26/12/2019 02:40,0.0735,120.238,-15.621,0.45,0.956,0.0503
26/12/2019 02:50,0.0807,93.925,-16.066,0.632,0.933,0.00000481
26/12/2019 03:00,0,0,0,0,0,0
26/12/2019 03:10,0,0,0,0,0,0
26/12/2019 03:20,0,0,0,0,0,0
26/12/2019 03:30,0,0,0,0,0,0
26/12/2019 03:40,0,0,0,0,0,0
26/12/2019 03:50,0,0,0,0,0,0
26/12/2019 04:00,0,0,0,0,0,0
26/12/2019 04:10,0,0,0,0,0,0
26/12/2019 04:20,0,0,0,0,0,0
26/12/2019 04:30,0,0,0,0,0,0
26/12/2019 04:40,0,0,0,0,0,0
26/12/2019 04:50,0,0,0,0,0,0
26/12/2019 05:00,0,0,0,0,0,0
26/12/2019 05:10,0,0,0,0,0,0
26/12/2019 05:20,0,0,0,0,0,0
26/12/2019 05:30,0,0,0,0,0,0
26/12/2019 05:40,0,0,0,0,0,0
26/12/2019 05:50,0,0,0,0,0,0
26/12/2019 06:00,0,0,0,0,0,0
26/12/2019 06:10,0,0,0,0,0,0
26/12/2019 06:20,0,0,0,0,0,0
26/12/2019 06:30,0,0,0,0,0,0
26/12/2019 06:40,0,0,0,0,0,0
26/12/2019 06:50,0,0,0,0,0,0
26/12/2019 07:00,0,0,0,0,0,0
26/12/2019 07:10,0,0,0,0,0,0
26/12/2019 07:20,0,0,0,0,0,0
26/12/2019 07:30,0,0,0,0,0,0
26/12/2019 07:40,0,0,0,0,0,0
26/12/2019 07:50,0,0,0,0,0,0
26/12/2019 08:00,0,0,0,0,0,0
26/12/2019 08:10,0,0,0,0,0,0
26/12/2019 08:20,0.0991,119.127,-18.512,0.558,0.979,0.0183
26/12/2019 08:30,0.191,104.03,-12.606,0.766,0.932,0.00000795
26/12/2019 08:40,0.299,115.405,-7.744,0.619,0.846,0.0000499
26/12/2019 08:50,0.383,154.001,-13.195,0.629,0.735,0.0259
26/12/2019 09:00,0.245,106.996,-15.171,0.63,0.971,0.709
26/12/2019 09:10,0.386,105.85,-15.443,0.782,0.0184,0
26/12/2019 09:20,0.347,110.059,-9.529,0.868,0.308,0.00002
26/12/2019 09:30,0.39,97.822,-10.913,0.541,0.807,0.00673
26/12/2019 09:40,0.269,128.652,-11.886,0.56,0.811,0
26/12/2019 09:50,0.297,84.099,-10.826,0.282,0.937,0.545
26/12/2019 10:00,0.304,67.553,-11.311,0.411,0.791,0.402
26/12/2019 10:10,0.243,126.063,-9.083,0.494,0.822,0.00225
26/12/2019 10:20,0.244,82.105,-11.706,0.526,0.726,0.00000958
26/12/2019 10:30,0.382,87.801,-9.465,0.535,0.282,0.0000114
26/12/2019 10:40,0.351,81.082,-10.708,0.397,0.818,0.021
26/12/2019 10:50,0.382,74.661,-10.525,0.0674,0.369,0.88
26/12/2019 11:00,0.141,149.888,-18.564,0.41,0.932,0.0898
26/12/2019 11:10,0.208,96.609,-16.225,0.629,0.824,0.0000037
26/12/2019 11:20,0.326,116.659,-15.605,0.367,0.699,0.358
26/12/2019 11:30,0.478,88.979,-5.702,0.607,0.649,0
26/12/2019 11:40,0.141,149.609,-15.477,0.481,0.914,0.000086
26/12/2019 11:50,0.305,120.013,-6.165,0.81,0.28,0.000116
26/12/2019 12:00,0.291,120.74,-11.5,0.533,0.233,0.204
26/12/2019 12:10,0.261,125.329,-13.778,0.596,0.967,0.00454
26/12/2019 12:20,0.333,72,-9.949,0.65,0.2,0.000148
26/12/2019 12:30,0.363,88.377,-11.674,0.604,0.876,0.166
26/12/2019 12:40,0.144,117.462,-16.868,0.555,0.842,0.000281
26/12/2019 12:50,0.48,129.162,-8.906,0.404,0.274,0.00000863
26/12/2019 13:00,0.381,112.824,-6.774,0.228,0.505,0.00441
26/12/2019 13:10,0.469,152.867,-10.02,0.58,0.57,0.0122
26/12/2019 13:20,0.471,70.702,-8.664,0.608,0.446,0.00000363
26/12/2019 13:30,0.592,114.99,-7.556,0.629,0.512,0
26/12/2019 13:40,0.64,79.297,-5.862,0.468,0.154,0
26/12/2019 13:50,0.552,122.753,-9.408,0.674,0.685,0.0000263
26/12/2019 14:00,0.496,166.628,-9.752,0.196,0.447,0.103
26/12/2019 14:10,0.557,85.043,-7.398,0.358,0.695,0
26/12/2019 14:20,0.46,96.948,-13.928,0.466,0.518,0.393
26/12/2019 14:30,0.648,77.971,-4.024,0.524,0.00227,0
26/12/2019 14:40,0.457,84.038,-7.533,0.753,0.119,0.00000115
26/12/2019 14:50,0.587,125.048,-6.568,0.77,0.0772,0.00000289
26/12/2019 15:00,0.512,91.947,-6.869,0.701,0.235,0.00000507
26/12/2019 15:10,0.677,114.37,-12.244,0.653,0.249,0
26/12/2019 15:20,0.645,110.01,-6.93,0.801,0.0457,0
26/12/2019 15:30,0.68,82.491,-5.819,0.566,5.13E-05,0.00000872
26/12/2019 15:40,0.624,105.002,-7.482,0.693,0.299,0.00000764
26/12/2019 15:50,0.603,126.088,-5.014,0.655,0.0959,0
26/12/2019 16:00,0.586,76.991,-6.271,0.676,0.306,0
26/12/2019 16:10,0.623,104.974,-8.36,0.702,0.322,0
26/12/2019 16:20,0.573,136.915,-6.334,0.791,0.012,0.000142
26/12/2019 16:30,0.518,101.986,-7.419,0.749,0.181,0
26/12/2019 16:40,0.784,109.969,-4.724,0.69,0.01,0.0000408
26/12/2019 16:50,0.627,105.956,-8.008,0.678,0.0704,0
26/12/2019 17:00,0.499,92.008,-7.785,0.657,0.492,0
26/12/2019 17:10,0.678,87.436,-5.595,0.292,0.192,0
26/12/2019 17:20,0.715,94.992,-7.944,0.689,0.00935,0.00076
26/12/2019 17:30,0.65,110.003,-3.539,0.733,0.0703,0.0000659
26/12/2019 17:40,0.418,159.764,-12.7,0.555,0.309,0.00119
26/12/2019 17:50,0.55,100.012,-7.081,0.575,0.0876,0
26/12/2019 18:00,0.415,136.029,-8.914,0.74,0.242,0.000156
26/12/2019 18:10,0.683,101.979,-6.937,0.836,0.594,0.0000294
26/12/2019 18:20,0.544,129.941,-7.428,0.379,0.422,0
26/12/2019 18:30,0.662,104.122,-9.182,0.61,0.57,0.00846
26/12/2019 18:40,0.513,87.426,-11.05,0.462,0.326,0.0572
26/12/2019 18:50,0.557,81.024,-7.269,0.627,0.631,0
26/12/2019 19:00,0.654,122.442,-11.187,0.569,0.000238,0.0053
26/12/2019 19:10,0.497,129.004,-3.114,0.593,0.821,0
26/12/2019 19:20,0.423,90.019,-7.705,0.63,0.507,0.00000224
26/12/2019 19:30,0.678,109.157,-5.898,0.533,0.201,0.00000968
26/12/2019 19:40,0.647,95.991,-7.892,0.609,0.0236,0.000102
26/12/2019 19:50,0.58,120.021,-6.548,0.783,0.0114,0.00000228
26/12/2019 20:00,0.672,117.96,-9.188,0.671,0.103,0.0000398
26/12/2019 20:10,0.665,120.997,-5.779,0.836,0.308,0.000925
26/12/2019 20:20,0.709,165.927,-5.211,0.48,0.00281,0.118
26/12/2019 20:30,0.7,110.979,-6.487,0.566,0.00119,0
26/12/2019 20:40,0.668,113.913,-7.503,0.661,0.00605,0
26/12/2019 20:50,0.561,114.94,-6.673,0.872,0.242,0.00000801
26/12/2019 21:00,0.677,117.005,-3.842,0.858,0.0752,0
26/12/2019 21:10,0.58,115.067,-8.085,0.76,0.252,0.00000171
26/12/2019 21:20,0.688,114.011,-5.84,0.688,0.3,0
26/12/2019 21:30,0.714,144.982,-5.247,0.575,0.395,0
26/12/2019 21:40,0.688,110.045,-5.471,0.735,0.21,0.0000311
26/12/2019 21:50,0.525,112.022,-6.832,0.878,0.183,0
26/12/2019 22:00,0.504,125.914,-8.925,0.465,0.0021,0.000147
26/12/2019 22:10,0.591,114.078,-5.197,0.658,0.00959,0.00000527
26/12/2019 22:20,0.558,182.021,-5.497,0.522,0.376,0
26/12/2019 22:30,0.548,82.944,-4.29,0.766,0.775,0.00000557
26/12/2019 22:40,0.726,77.226,-3.845,0.41,0.203,0
26/12/2019 22:50,0.684,130.03,-6.854,0.77,0.0219,0.0000616
26/12/2019 23:00,0.673,88.533,-4.301,0.383,0.00255,0.0201
26/12/2019 23:10,0.744,128.054,-7.792,0.673,0.292,0.00000104
26/12/2019 23:20,0.602,112.89,-6.888,0.638,0.599,0
26/12/2019 23:30,0.623,177.973,-5.766,0.552,0.0122,0.0123
26/12/2019 23:40,0.636,94.969,-6.591,0.496,0.104,0
26/12/2019 23:50,0.422,105.024,-8.371,0.665,0.222,0
27/12/2019 00:00,0.575,95.116,-10.325,0.603,0.811,0.00183
27/12/2019 00:10,0.437,127.318,-8.822,0.46,0.804,0.0000165
27/12/2019 00:20,0.486,99.187,-9.723,0.823,0.0103,0.00362
27/12/2019 00:30,0.516,93.5,-9.267,0.763,0.0542,0.000689
27/12/2019 00:40,0.489,163.814,-7.849,0.497,0.111,0.00167
27/12/2019 00:50,0.481,130.024,-7.424,0.553,0.408,0.35
27/12/2019 01:00,0.312,80.514,-16.105,0.622,0.902,0.401
27/12/2019 01:10,0.35,149.995,-12.205,0.568,0.053,0.92
27/12/2019 01:20,0.478,99.979,-7.512,0.65,0.268,0
27/12/2019 01:30,0.345,174.195,-9.44,0.765,0.443,0.0000229
27/12/2019 01:40,0.331,103.941,-10.137,0.58,0.635,0.0000142
27/12/2019 01:50,0.234,100.198,-17.026,0.571,0.557,0.0436
27/12/2019 02:00,0.397,95.063,-9.349,0.505,0.716,0
27/12/2019 02:10,0.449,132.639,-8.078,0.538,0.344,0
27/12/2019 02:20,0.178,123.01,-23.14,0.681,0.742,0.000231
27/12/2019 02:30,0.306,154.188,-13.322,0.286,0.772,0.881
27/12/2019 02:40,0.207,125.081,-10.463,0.663,0.789,0.0137
27/12/2019 02:50,0.295,74.037,-8.528,0.659,0.426,0.0000695
27/12/2019 03:00,0.314,119.906,-7.82,0.694,0.612,0.00000204
27/12/2019 03:10,0.368,79.697,-12.486,0.568,0.321,0.000618
27/12/2019 03:20,0.253,125.001,-12.31,0.431,0.871,0
27/12/2019 03:30,0.468,121.874,-9.73,0.524,0.099,0.00131
27/12/2019 03:40,0.181,119.557,-15.221,0.394,0.9,0.0000221
27/12/2019 03:50,0.273,84.989,-17.055,0.425,0.815,0.0953
27/12/2019 04:00,0.103,72.98,-19.155,0.437,0.803,0.00631
27/12/2019 04:10,0.282,91.367,-7.484,0.722,0.373,0.00557
27/12/2019 04:20,0.241,100.979,-13.477,0.412,0.811,0.392
27/12/2019 04:30,0.126,92.441,-18.014,0.552,0.956,0.0153
27/12/2019 04:40,0,0,0,0,0,0
27/12/2019 04:50,0,0,0,0,0,0
27/12/2019 05:00,0,0,0,0,0,0
27/12/2019 05:10,0,0,0,0,0,0
27/12/2019 05:20,0,0,0,0,0,0
27/12/2019 05:30,0,0,0,0,0,0
27/12/2019 05:40,0,0,0,0,0,0
27/12/2019 05:50,0,0,0,0,0,0
27/12/2019 06:00,0,0,0,0,0,0
27/12/2019 06:10,0,0,0,0,0,0
27/12/2019 06:20,0,0,0,0,0,0
27/12/2019 06:30,0,0,0,0,0,0
27/12/2019 06:40,0,0,0,0,0,0
27/12/2019 06:50,0,0,0,0,0,0
27/12/2019 07:00,0,0,0,0,0,0
27/12/2019 07:10,0,0,0,0,0,0
27/12/2019 07:20,0,0,0,0,0,0
27/12/2019 07:30,0,0,0,0,0,0
27/12/2019 07:40,0,0,0,0,0,0
27/12/2019 07:50,0,0,0,0,0,0
27/12/2019 08:00,0,0,0,0,0,0
27/12/2019 08:10,0.151,113.949,-11.498,0.552,0.961,0.00026
27/12/2019 08:20,0.373,154.166,-7.98,0.469,0.617,0.00000221
27/12/2019 08:30,0.489,170.029,-9.716,0.547,0.0955,0.426
27/12/2019 08:40,0.373,121.156,-7.781,0.862,0.00257,0.0783
27/12/2019 08:50,0.415,113.778,-8.573,0.924,0.0654,0.0000594
27/12/2019 09:00,0.389,103.995,-7.638,0.614,0.0452,0.206
27/12/2019 09:10,0.488,130.022,-5.796,0.753,0.0775,0.0813
27/12/2019 09:20,0.584,107.937,-6.453,0.583,0.0374,0
27/12/2019 09:30,0.449,82.971,-11.711,0.567,0.725,0.0591
27/12/2019 09:40,0.464,113.983,-8.481,0.709,0.534,0.575
27/12/2019 09:50,0.238,125.978,-12.831,0.61,0.801,0.432
27/12/2019 10:00,0.446,119.001,-8.911,0.658,0.0567,0.0648
27/12/2019 10:10,0.517,144.782,-10.275,0.694,0.0693,0.00000328
27/12/2019 10:20,0.56,80.006,-8.281,0.737,0.815,0.00164
27/12/2019 10:30,0.619,128.025,-5.697,0.839,0.364,0.00938
27/12/2019 10:40,0.55,127.942,-7.624,0.85,0.259,0.0000124
27/12/2019 10:50,0.643,125.132,-4.981,0.538,3.39E-05,0.00000181
27/12/2019 11:00,0.591,121.14,-6.713,0.659,0.441,0.000861
27/12/2019 11:10,0.507,116.05,-7.439,0.721,0.54,0.00000394
27/12/2019 11:20,0.617,121.062,-5.196,0.689,0.0918,0.0000202
27/12/2019 11:30,0.684,101.152,-7.354,0.824,0.00278,0.00000145
27/12/2019 11:40,0.733,104.027,-8.379,0.567,0.0292,0.501
27/12/2019 11:50,0.697,81.951,-4.648,0.597,0.107,0.0000396
27/12/2019 12:00,0.71,110.857,-5.658,0.375,0.502,0.00000166
27/12/2019 12:10,0.5,91.994,-9.944,0.699,0.322,0
27/12/2019 12:20,0.713,120.016,-5.987,0.606,0.0568,0.00262
27/12/2019 12:30,0.721,127.031,-4.082,0.665,0.00415,0.00095
27/12/2019 12:40,0.842,129.98,-7.27,0.641,0.132,0.91
27/12/2019 12:50,0.915,111.512,-3.62,0.602,0.0034,0
27/12/2019 13:00,0.809,133.036,-5.704,0.672,0.325,0
27/12/2019 13:10,0.702,124.017,-9.069,0.537,0.00297,0.00365
27/12/2019 13:20,0.834,164.02,-4.524,0.684,0.0646,0
27/12/2019 13:30,0.841,154.876,-5.35,0.563,0.263,0.000258
27/12/2019 13:40,0.86,147.948,-3.93,0.407,0.0837,0.0252
27/12/2019 13:50,0.715,137.028,-5.356,0.276,0.00552,0.000417
27/12/2019 14:00,0.77,133.961,-5.392,0.595,0.0129,0.00254
27/12/2019 14:10,0.811,104.988,-5.832,0.553,0.0449,0
27/12/2019 14:20,0.722,95.012,-4.039,0.683,0.0243,0.000042
27/12/2019 14:30,0.843,83.024,-6.247,0.644,0.261,0
27/12/2019 14:40,0.743,109.529,-5.773,0.447,0.115,0.00939
27/12/2019 14:50,0.895,133.035,-6.575,0.583,0.0696,0.826
27/12/2019 15:00,0.906,120.014,-4.213,0.542,0.021,0.00043
27/12/2019 15:10,0.912,97.038,-4.147,0.726,0.212,0.0563
27/12/2019 15:20,0.922,120.033,-1.829,0.732,0.0348,0
27/12/2019 15:30,0.876,102.762,-8.867,0.755,0.357,0.00000517
27/12/2019 15:40,0.849,100.111,-3.841,0.675,0.0938,0
27/12/2019 15:50,0.868,124.994,-3.287,0.708,0.0313,0
27/12/2019 16:00,0.834,120.026,-3.913,0.725,0.0784,0.0000127
27/12/2019 16:10,0.85,124.941,-2.785,0.68,0.203,0.00000188
27/12/2019 16:20,0.76,89.97,-3.688,0.625,0.211,0.000039
27/12/2019 16:30,0.942,123.99,-4.21,0.68,0.175,0.0013
27/12/2019 16:40,0.739,76.977,-6.763,0.4,9.52E-06,0.443
27/12/2019 16:50,0.751,96.999,-8.801,0.584,0.00787,0.0000314
27/12/2019 17:00,0.839,92.306,-4.5,0.614,0.0985,0.0743
27/12/2019 17:10,0.721,90.986,-5.446,0.775,0.369,0.00513
27/12/2019 17:20,0.905,153.398,-5.653,0.542,0.00172,0.0104
27/12/2019 17:30,0.7,173.985,-8.561,0.499,0.00171,0.126
27/12/2019 17:40,0.781,100.909,-5.536,0.703,0.262,0.544
27/12/2019 17:50,0.71,127.975,-5.849,0.733,0.145,0.115
27/12/2019 18:00,0.544,120.002,-9.518,0.854,0.148,0.388
27/12/2019 18:10,0.765,154.971,-5.487,0.746,0.366,0.00156
27/12/2019 18:20,0.768,161.909,-5.845,0.428,0.0779,0.646
27/12/2019 18:30,0.801,130.76,-4.182,0.77,0.00375,0.00281
27/12/2019 18:40,0.587,111.97,-4.589,0.855,0.0505,0.00714
27/12/2019 18:50,0.891,95.295,-2.398,0.92,0.0313,0
27/12/2019 19:00,0.812,124.909,-3.352,0.722,0.0205,0.0000251
27/12/2019 19:10,0.378,84.904,-10.964,0.557,0.645,0.151
27/12/2019 19:20,0.438,126.014,-11.63,0.561,0.435,0.201
27/12/2019 19:30,0.434,130.001,-13.572,0.589,0.742,0.179
27/12/2019 19:40,0.524,96.195,-8.549,0.682,0.303,0.00869
27/12/2019 19:50,0.895,124.964,-3.787,0.669,0.128,0
27/12/2019 20:00,0.673,174.001,-9.001,0.633,0.399,0.0000444
27/12/2019 20:10,0.516,117.862,-11.084,0.569,0.624,0.828
27/12/2019 20:20,0.677,95.792,-7.19,0.634,0.318,0
27/12/2019 20:30,0.76,121.496,-3.935,0.576,0.656,0
27/12/2019 20:40,0.608,112.367,-9.786,0.552,0.352,0
27/12/2019 20:50,0.517,99.723,-7.276,0.222,0.0164,0.00105
27/12/2019 21:00,0.524,106.094,-8.656,0.275,0.785,0.0000146
27/12/2019 21:10,0.563,78.674,-6.826,0.584,0.137,0.0000183
27/12/2019 21:20,0.579,123.817,-4.816,0.561,0.147,0
27/12/2019 21:30,0.794,125.616,-5.46,0.479,0.0663,0
27/12/2019 21:40,0.616,177.061,-10.827,0.708,0.445,0
27/12/2019 21:50,0.529,133.78,-9.861,0.66,0.356,0
27/12/2019 22:00,0.422,88.019,-12.971,0.711,0.908,0.754
27/12/2019 22:10,0.595,124.196,-12.928,0.719,0.598,0.000396
27/12/2019 22:20,0.434,82.602,-10.365,0.407,0.273,0.00079
27/12/2019 22:30,0.461,87.009,-5.646,0.485,0.44,0
